open,high,low,close,volume,marketCap
3.4524946514,4.3095927988,3.4472810384,4.0113925268,17.119201260950362,1.3601998975453669
4.014216282,4.105241339,3.7871122249,3.9688093889,16.495570352442606,1.3511716484851324
3.970010943,4.7050052243,3.9191323259,4.4358225588,16.91651413419673,1.3573090321134174
4.4216788227,4.8729408997,4.1096813069,4.7820455179,16.857656422444794,1.3564618509024995
4.7810502139,4.9447308529,4.3445159129,4.3445159129,16.645479110432365,1.3533784294708944
4.3526933897,4.3559394592,3.7051639934,4.1644718409,16.979119025887393,1.3582063171097862
4.1687724798,4.4408144434,3.527339855,3.527339855,17.09165987342862,1.3598094753411436
3.5233900279,3.8341037395,3.1988942785,3.5457944842,16.690731510975045,1.354039950175634
3.5509844551,3.6602444939,2.1916749563,2.5979163647,17.03687151832369,1.359030579015534
2.6003167758,3.1756373077,2.2881912589,3.086042693,16.829862940307105,1.3560605779206878
3.0860842934,3.1895601229,2.391492756,2.9285280901,16.65663455834447,1.3535417031109416
2.9276292289,2.9397363346,2.3986406226,2.4689767582,16.13433562581258,1.3457547177876574
2.4711781185,3.7517156829,2.3898060913,3.6363777965,17.773549274323432,1.3692623681111058
3.6363777965,3.8513085618,3.3208089027,3.4698368119,17.255219291947924,1.3621171915246961
3.4673354004,3.5010127523,3.0401710435,3.4274282632,16.654040827967428,1.3535037522748126
3.4191019919,3.4670521723,3.1507268168,3.3326599913,16.154284788912193,1.3460576078973603
3.3363805814,3.4667815313,3.0054016931,3.2258390602,16.54443171614872,1.3518935344228071
3.231525518,3.524934341,3.0941740513,3.2691332042,16.874285755119693,1.3567015642822824
3.2691332042,3.3200671245,2.918472624,2.9391206713,16.299795246040848,1.3482535647365843
2.9393074297,2.9393074297,2.4538387192,2.5453987727,17.0018551158877,1.3585312104847906
2.5453987727,2.9341024459,2.3700338192,2.8918737832,16.98486921588055,1.3582885347456464
2.8918737832,3.159316565,2.7416758717,3.1079400641,16.97294527202961,1.3581180064466065
3.1117468638,3.2534204148,2.9717038069,3.0288911796,16.191715337277056,1.3466247235644333
3.0310284828,3.03287675,2.7201381368,2.8709033938,16.036592321512632,1.3442642204886863
2.8709033938,3.0269397477,2.5004193035,2.7825094148,16.785560578670474,1.3554193261210583
2.7736877405,2.9943702542,2.6686027119,2.915519109,16.73633200431651,1.3547044092681164
2.93035489,3.06533837,2.74630293,2.83675707,16.594121816395905,1.3526250734739207
2.8381205,3.25156306,2.79564658,3.13271463,16.759598246488014,1.3550426015177428
3.14554425,3.2651654,2.91177164,3.18861239,16.584037573254026,1.3524768234439415
3.18803034,3.20390555,3.04126653,3.13470267,16.215084047223858,1.3469779979289966
