timeOpen;timeClose;timeHigh;timeLow;name;open;high;low;close;volume;marketCap;timestamp
"2019-06-19T00:00:00.000Z";"2019-06-19T23:59:59.999Z";"2019-06-19T19:17:00.000Z";"2019-06-19T00:49:00.000Z";"2781";0.4287567062;0.4381211911;0.4264486735;0.4368165275;1150637870.32;18565554265.1014;"2019-06-19T23:59:59.999Z"
"2019-06-18T00:00:00.000Z";"2019-06-18T23:59:59.999Z";"2019-06-18T00:51:00.000Z";"2019-06-18T17:36:00.000Z";"2781";0.4478147105;0.4544989681;0.4236338646;0.4287613806;1832910177.33;18223194815.3562;"2019-06-18T23:59:59.999Z"
"2019-06-17T00:00:00.000Z";"2019-06-17T23:59:59.999Z";"2019-06-17T21:24:00.000Z";"2019-06-17T00:03:00.000Z";"2781";0.4271613352;0.4593847717;0.4270924121;0.4480799285;1979014572.61;19044270772.3325;"2019-06-17T23:59:59.999Z"
"2019-06-16T00:00:00.000Z";"2019-06-16T23:59:59.999Z";"2019-06-16T16:31:00.000Z";"2019-06-16T01:28:00.000Z";"2781";0.4105349795;0.4388760801;0.408302729;0.427516493;1981370152.3;18170284661.1008;"2019-06-16T23:59:59.999Z"
"2019-06-15T00:00:00.000Z";"2019-06-15T23:59:59.999Z";"2019-06-15T19:46:00.000Z";"2019-06-15T13:41:00.000Z";"2781";0.4057590255;0.4128544045;0.4034746757;0.4104193487;1344741902.53;17443622688.5845;"2019-06-15T23:59:59.999Z"
"2019-06-14T00:00:00.000Z";"2019-06-14T23:59:59.999Z";"2019-06-14T23:39:00.000Z";"2019-06-14T17:16:00.000Z";"2781";0.4008392959;0.4075121601;0.3938148665;0.4059214383;1262403986.89;17252452724.7189;"2019-06-14T23:59:59.999Z"
"2019-06-13T00:00:00.000Z";"2019-06-13T23:59:59.999Z";"2019-06-13T01:16:00.000Z";"2019-06-13T12:57:01.000Z";"2781";0.4016958774;0.4074593127;0.3993517039;0.4008869108;1209093570.54;17038475489.2061;"2019-06-13T23:59:59.999Z"
"2019-06-12T00:00:00.000Z";"2019-06-12T23:59:59.999Z";"2019-06-12T16:35:00.000Z";"2019-06-12T02:31:01.000Z";"2781";0.3943514693;0.403183466;0.390625408;0.4017602246;1221700742.8;17075593028.9463;"2019-06-12T23:59:59.999Z"
"2019-06-11T00:00:00.000Z";"2019-06-11T23:59:59.999Z";"2019-06-11T00:04:00.000Z";"2019-06-11T16:23:02.000Z";"2781";0.4006739078;0.4020528037;0.3871962267;0.3942609254;1186383475.91;16653166702.2963;"2019-06-11T23:59:59.999Z"
"2019-06-10T00:00:00.000Z";"2019-06-10T23:59:59.999Z";"2019-06-10T14:33:00.000Z";"2019-06-10T00:32:00.000Z";"2781";0.3881863116;0.4046724354;0.3838846604;0.4004273584;1477656039.3;16913630344.8494;"2019-06-10T23:59:59.999Z"
